date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:49:03	62375/62375	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202019%2019:07:08%20GMT	https://www.w3schools.com/html/default.asp	/media/nathan/0062-DBB8/Projects/Python-School/HtmlCss/w3school/www.w3schools.com/html/default.html	(from )
17:49:04	63183/63183	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202019%2019:44:25%20GMT	https://www.w3schools.com/css/default.asp	/media/nathan/0062-DBB8/Projects/Python-School/HtmlCss/w3school/www.w3schools.com/css/default.html	(from )
17:49:05	228/228	---M-Z	200	added ('OK')	text/plain	etag:%2255c342fcd390d11:0%22	https://www.w3schools.com/robots.txt		(from )
17:49:06	60539/60539	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202019%2018:45:11%20GMT	https://www.w3schools.com/html/html_exercises.asp	/media/nathan/0062-DBB8/Projects/Python-School/HtmlCss/w3school/www.w3schools.com/html/html_exercises.html	(from https://www.w3schools.com/html/default.asp)
17:49:07	61237/61237	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202019%2022:58:46%20GMT	https://www.w3schools.com/css/css_exercises.asp	/media/nathan/0062-DBB8/Projects/Python-School/HtmlCss/w3school/www.w3schools.com/css/css_exercises.html	(from https://www.w3schools.com/html/default.asp)
17:49:08	60125/60125	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202019%2022:44:49%20GMT	https://www.w3schools.com/html/html_quiz.asp	/media/nathan/0062-DBB8/Projects/Python-School/HtmlCss/w3school/www.w3schools.com/html/html_quiz.html	(from https://www.w3schools.com/html/default.asp)
17:49:09	61235/61235	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202019%2020:15:04%20GMT	https://www.w3schools.com/css/css_quiz.asp	/media/nathan/0062-DBB8/Projects/Python-School/HtmlCss/w3school/www.w3schools.com/css/css_quiz.html	(from https://www.w3schools.com/html/default.asp)
17:49:10	63912/63912	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202019%2018:58:57%20GMT	https://www.w3schools.com/html/html_intro.asp	/media/nathan/0062-DBB8/Projects/Python-School/HtmlCss/w3school/www.w3schools.com/html/html_intro.html	(from https://www.w3schools.com/html/default.asp)
17:49:11	62131/62131	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202019%2019:25:59%20GMT	https://www.w3schools.com/html/html_editors.asp	/media/nathan/0062-DBB8/Projects/Python-School/HtmlCss/w3school/www.w3schools.com/html/html_editors.html	(from https://www.w3schools.com/html/default.asp)
17:49:12	62910/62910	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202019%2020:08:35%20GMT	https://www.w3schools.com/html/html_basic.asp	/media/nathan/0062-DBB8/Projects/Python-School/HtmlCss/w3school/www.w3schools.com/html/html_basic.html	(from https://www.w3schools.com/html/default.asp)
17:49:13	64341/64341	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202019%2020:40:15%20GMT	https://www.w3schools.com/html/html_elements.asp	/media/nathan/0062-DBB8/Projects/Python-School/HtmlCss/w3school/www.w3schools.com/html/html_elements.html	(from https://www.w3schools.com/html/default.asp)
17:49:14	71859/71859	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202019%2020:26:26%20GMT	https://www.w3schools.com/html/html_attributes.asp	/media/nathan/0062-DBB8/Projects/Python-School/HtmlCss/w3school/www.w3schools.com/html/html_attributes.html	(from https://www.w3schools.com/html/default.asp)
17:49:15	66400/66400	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202019%2020:55:46%20GMT	https://www.w3schools.com/html/html_headings.asp	/media/nathan/0062-DBB8/Projects/Python-School/HtmlCss/w3school/www.w3schools.com/html/html_headings.html	(from https://www.w3schools.com/html/default.asp)
17:49:16	64942/64942	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202019%2019:53:03%20GMT	https://www.w3schools.com/html/html_paragraphs.asp	/media/nathan/0062-DBB8/Projects/Python-School/HtmlCss/w3school/www.w3schools.com/html/html_paragraphs.html	(from https://www.w3schools.com/html/default.asp)
17:49:17	64653/64653	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202019%2020:20:33%20GMT	https://www.w3schools.com/html/html_styles.asp	/media/nathan/0062-DBB8/Projects/Python-School/HtmlCss/w3school/www.w3schools.com/html/html_styles.html	(from https://www.w3schools.com/html/default.asp)
17:49:18	68449/68449	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202019%2020:54:23%20GMT	https://www.w3schools.com/html/html_formatting.asp	/media/nathan/0062-DBB8/Projects/Python-School/HtmlCss/w3school/www.w3schools.com/html/html_formatting.html	(from https://www.w3schools.com/html/default.asp)
17:49:19	65584/65584	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202019%2016:28:27%20GMT	https://www.w3schools.com/html/html_quotation_elements.asp	/media/nathan/0062-DBB8/Projects/Python-School/HtmlCss/w3school/www.w3schools.com/html/html_quotation_elements.html	(from https://www.w3schools.com/html/default.asp)
17:49:20	61162/61162	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202019%2020:53:31%20GMT	https://www.w3schools.com/html/html_comments.asp	/media/nathan/0062-DBB8/Projects/Python-School/HtmlCss/w3school/www.w3schools.com/html/html_comments.html	(from https://www.w3schools.com/html/default.asp)
17:49:21	84799/84799	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202019%2017:18:53%20GMT	https://www.w3schools.com/html/html_colors.asp	/media/nathan/0062-DBB8/Projects/Python-School/HtmlCss/w3school/www.w3schools.com/html/html_colors.html	(from https://www.w3schools.com/html/default.asp)
17:49:22	72224/72224	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202019%2019:34:17%20GMT	https://www.w3schools.com/html/html_css.asp	/media/nathan/0062-DBB8/Projects/Python-School/HtmlCss/w3school/www.w3schools.com/html/html_css.html	(from https://www.w3schools.com/html/default.asp)
17:49:23	71545/71545	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202019%2019:54:39%20GMT	https://www.w3schools.com/html/html_links.asp	/media/nathan/0062-DBB8/Projects/Python-School/HtmlCss/w3school/www.w3schools.com/html/html_links.html	(from https://www.w3schools.com/html/default.asp)
17:49:24	78790/78790	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202019%2023:34:27%20GMT	https://www.w3schools.com/html/html_images.asp	/media/nathan/0062-DBB8/Projects/Python-School/HtmlCss/w3school/www.w3schools.com/html/html_images.html	(from https://www.w3schools.com/html/default.asp)
17:49:25	76305/76305	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202019%2019:51:16%20GMT	https://www.w3schools.com/html/html_tables.asp	/media/nathan/0062-DBB8/Projects/Python-School/HtmlCss/w3school/www.w3schools.com/html/html_tables.html	(from https://www.w3schools.com/html/default.asp)
17:49:26	73022/73022	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202019%2020:24:36%20GMT	https://www.w3schools.com/html/html_lists.asp	/media/nathan/0062-DBB8/Projects/Python-School/HtmlCss/w3school/www.w3schools.com/html/html_lists.html	(from https://www.w3schools.com/html/default.asp)
17:49:27	67508/67508	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202019%2020:21:20%20GMT	https://www.w3schools.com/html/html_blocks.asp	/media/nathan/0062-DBB8/Projects/Python-School/HtmlCss/w3school/www.w3schools.com/html/html_blocks.html	(from https://www.w3schools.com/html/default.asp)
17:49:28	67122/67122	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202019%2021:34:47%20GMT	https://www.w3schools.com/html/html_classes.asp	/media/nathan/0062-DBB8/Projects/Python-School/HtmlCss/w3school/www.w3schools.com/html/html_classes.html	(from https://www.w3schools.com/html/default.asp)
17:49:29	65193/65193	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202019%2020:22:53%20GMT	https://www.w3schools.com/html/html_id.asp	/media/nathan/0062-DBB8/Projects/Python-School/HtmlCss/w3school/www.w3schools.com/html/html_id.html	(from https://www.w3schools.com/html/default.asp)
17:49:30	63779/63779	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202019%2021:05:26%20GMT	https://www.w3schools.com/html/html_iframe.asp	/media/nathan/0062-DBB8/Projects/Python-School/HtmlCss/w3school/www.w3schools.com/html/html_iframe.html	(from https://www.w3schools.com/html/default.asp)
17:49:31	63974/63974	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202019%2021:14:31%20GMT	https://www.w3schools.com/html/html_scripts.asp	/media/nathan/0062-DBB8/Projects/Python-School/HtmlCss/w3school/www.w3schools.com/html/html_scripts.html	(from https://www.w3schools.com/html/default.asp)
17:49:32	61281/61281	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202019%2017:58:12%20GMT	https://www.w3schools.com/html/html_filepaths.asp	/media/nathan/0062-DBB8/Projects/Python-School/HtmlCss/w3school/www.w3schools.com/html/html_filepaths.html	(from https://www.w3schools.com/html/default.asp)
17:49:33	69273/69273	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202019%2017:39:18%20GMT	https://www.w3schools.com/html/html_head.asp	/media/nathan/0062-DBB8/Projects/Python-School/HtmlCss/w3school/www.w3schools.com/html/html_head.html	(from https://www.w3schools.com/html/default.asp)
17:49:34	68469/68469	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202019%2016:54:42%20GMT	https://www.w3schools.com/html/html_layout.asp	/media/nathan/0062-DBB8/Projects/Python-School/HtmlCss/w3school/www.w3schools.com/html/html_layout.html	(from https://www.w3schools.com/html/default.asp)
17:49:35	72052/72052	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202019%2023:49:03%20GMT	https://www.w3schools.com/html/html_responsive.asp	/media/nathan/0062-DBB8/Projects/Python-School/HtmlCss/w3school/www.w3schools.com/html/html_responsive.html	(from https://www.w3schools.com/html/default.asp)
17:49:36	65321/65321	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202019%2022:23:34%20GMT	https://www.w3schools.com/html/html_computercode_elements.asp	/media/nathan/0062-DBB8/Projects/Python-School/HtmlCss/w3school/www.w3schools.com/html/html_computercode_elements.html	(from https://www.w3schools.com/html/default.asp)
17:49:37	63871/63871	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202019%2021:24:33%20GMT	https://www.w3schools.com/html/html_entities.asp	/media/nathan/0062-DBB8/Projects/Python-School/HtmlCss/w3school/www.w3schools.com/html/html_entities.html	(from https://www.w3schools.com/html/default.asp)
17:49:38	63107/63107	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202019%2021:02:35%20GMT	https://www.w3schools.com/html/html_symbols.asp	/media/nathan/0062-DBB8/Projects/Python-School/HtmlCss/w3school/www.w3schools.com/html/html_symbols.html	(from https://www.w3schools.com/html/default.asp)
17:49:39	87545/87545	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202019%2021:47:29%20GMT	https://www.w3schools.com/html/html_charset.asp	/media/nathan/0062-DBB8/Projects/Python-School/HtmlCss/w3school/www.w3schools.com/html/html_charset.html	(from https://www.w3schools.com/html/default.asp)
17:49:40	63144/63144	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202019%2022:38:52%20GMT	https://www.w3schools.com/html/html_urlencode.asp	/media/nathan/0062-DBB8/Projects/Python-School/HtmlCss/w3school/www.w3schools.com/html/html_urlencode.html	(from https://www.w3schools.com/html/default.asp)
17:49:41	65733/65733	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202019%2022:28:41%20GMT	https://www.w3schools.com/html/html_xhtml.asp	/media/nathan/0062-DBB8/Projects/Python-School/HtmlCss/w3school/www.w3schools.com/html/html_xhtml.html	(from https://www.w3schools.com/html/default.asp)
17:49:42	72444/72444	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202019%2020:30:58%20GMT	https://www.w3schools.com/html/html_forms.asp	/media/nathan/0062-DBB8/Projects/Python-School/HtmlCss/w3school/www.w3schools.com/html/html_forms.html	(from https://www.w3schools.com/html/default.asp)
17:49:43	72233/72233	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202019%2020:45:29%20GMT	https://www.w3schools.com/html/html_form_elements.asp	/media/nathan/0062-DBB8/Projects/Python-School/HtmlCss/w3school/www.w3schools.com/html/html_form_elements.html	(from https://www.w3schools.com/html/default.asp)
17:49:44	91610/91610	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202019%2020:00:26%20GMT	https://www.w3schools.com/html/html_form_input_types.asp	/media/nathan/0062-DBB8/Projects/Python-School/HtmlCss/w3school/www.w3schools.com/html/html_form_input_types.html	(from https://www.w3schools.com/html/default.asp)
17:49:45	93229/93229	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202019%2017:31:20%20GMT	https://www.w3schools.com/html/html_form_attributes.asp	/media/nathan/0062-DBB8/Projects/Python-School/HtmlCss/w3school/www.w3schools.com/html/html_form_attributes.html	(from https://www.w3schools.com/html/default.asp)
17:49:46	65183/65183	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202019%2021:39:33%20GMT	https://www.w3schools.com/html/html5_intro.asp	/media/nathan/0062-DBB8/Projects/Python-School/HtmlCss/w3school/www.w3schools.com/html/html5_intro.html	(from https://www.w3schools.com/html/default.asp)
17:49:47	64159/64159	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202019%2018:48:11%20GMT	https://www.w3schools.com/html/html5_browsers.asp	/media/nathan/0062-DBB8/Projects/Python-School/HtmlCss/w3school/www.w3schools.com/html/html5_browsers.html	(from https://www.w3schools.com/html/default.asp)
17:49:48	65475/65475	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202019%2022:04:53%20GMT	https://www.w3schools.com/html/html5_new_elements.asp	/media/nathan/0062-DBB8/Projects/Python-School/HtmlCss/w3school/www.w3schools.com/html/html5_new_elements.html	(from https://www.w3schools.com/html/default.asp)
17:49:49	71712/71712	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202019%2022:20:58%20GMT	https://www.w3schools.com/html/html5_semantic_elements.asp	/media/nathan/0062-DBB8/Projects/Python-School/HtmlCss/w3school/www.w3schools.com/html/html5_semantic_elements.html	(from https://www.w3schools.com/html/default.asp)
17:49:50	71914/71914	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202019%2023:07:39%20GMT	https://www.w3schools.com/html/html5_migration.asp	/media/nathan/0062-DBB8/Projects/Python-School/HtmlCss/w3school/www.w3schools.com/html/html5_migration.html	(from https://www.w3schools.com/html/default.asp)
17:49:51	77765/77765	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202019%2022:16:12%20GMT	https://www.w3schools.com/html/html5_syntax.asp	/media/nathan/0062-DBB8/Projects/Python-School/HtmlCss/w3school/www.w3schools.com/html/html5_syntax.html	(from https://www.w3schools.com/html/default.asp)
17:49:52	69330/69330	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202019%2021:40:17%20GMT	https://www.w3schools.com/html/html5_canvas.asp	/media/nathan/0062-DBB8/Projects/Python-School/HtmlCss/w3school/www.w3schools.com/html/html5_canvas.html	(from https://www.w3schools.com/html/default.asp)
17:49:53	66000/66000	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202019%2019:05:01%20GMT	https://www.w3schools.com/html/html5_svg.asp	/media/nathan/0062-DBB8/Projects/Python-School/HtmlCss/w3school/www.w3schools.com/html/html5_svg.html	(from https://www.w3schools.com/html/default.asp)
17:49:54	64614/64614	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202019%2018:39:25%20GMT	https://www.w3schools.com/html/html_media.asp	/media/nathan/0062-DBB8/Projects/Python-School/HtmlCss/w3school/www.w3schools.com/html/html_media.html	(from https://www.w3schools.com/html/default.asp)
17:49:55	66021/66021	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202019%2021:03:51%20GMT	https://www.w3schools.com/html/html5_video.asp	/media/nathan/0062-DBB8/Projects/Python-School/HtmlCss/w3school/www.w3schools.com/html/html5_video.html	(from https://www.w3schools.com/html/default.asp)
17:49:56	63026/63026	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202019%2023:15:34%20GMT	https://www.w3schools.com/html/html5_audio.asp	/media/nathan/0062-DBB8/Projects/Python-School/HtmlCss/w3school/www.w3schools.com/html/html5_audio.html	(from https://www.w3schools.com/html/default.asp)
17:49:57	62516/62516	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202019%2019:15:57%20GMT	https://www.w3schools.com/html/html_object.asp	/media/nathan/0062-DBB8/Projects/Python-School/HtmlCss/w3school/www.w3schools.com/html/html_object.html	(from https://www.w3schools.com/html/default.asp)
17:49:58	63533/63533	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202019%2023:16:44%20GMT	https://www.w3schools.com/html/html_youtube.asp	/media/nathan/0062-DBB8/Projects/Python-School/HtmlCss/w3school/www.w3schools.com/html/html_youtube.html	(from https://www.w3schools.com/html/default.asp)
17:49:59	69132/69132	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202019%2022:17:16%20GMT	https://www.w3schools.com/html/html5_geolocation.asp	/media/nathan/0062-DBB8/Projects/Python-School/HtmlCss/w3school/www.w3schools.com/html/html5_geolocation.html	(from https://www.w3schools.com/html/default.asp)
17:50:00	64776/64776	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202019%2017:03:47%20GMT	https://www.w3schools.com/html/html5_draganddrop.asp	/media/nathan/0062-DBB8/Projects/Python-School/HtmlCss/w3school/www.w3schools.com/html/html5_draganddrop.html	(from https://www.w3schools.com/html/default.asp)
17:50:01	64173/64173	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202019%2022:10:09%20GMT	https://www.w3schools.com/html/html5_webstorage.asp	/media/nathan/0062-DBB8/Projects/Python-School/HtmlCss/w3school/www.w3schools.com/html/html5_webstorage.html	(from https://www.w3schools.com/html/default.asp)
17:50:02	65609/65609	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202019%2019:22:39%20GMT	https://www.w3schools.com/html/html5_webworkers.asp	/media/nathan/0062-DBB8/Projects/Python-School/HtmlCss/w3school/www.w3schools.com/html/html5_webworkers.html	(from https://www.w3schools.com/html/default.asp)
17:50:03	62867/62867	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202019%2023:13:10%20GMT	https://www.w3schools.com/html/html5_serversentevents.asp	/media/nathan/0062-DBB8/Projects/Python-School/HtmlCss/w3school/www.w3schools.com/html/html5_serversentevents.html	(from https://www.w3schools.com/html/default.asp)
17:50:04	97361/97361	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202019%2017:46:35%20GMT	https://www.w3schools.com/html/html_examples.asp	/media/nathan/0062-DBB8/Projects/Python-School/HtmlCss/w3school/www.w3schools.com/html/html_examples.html	(from https://www.w3schools.com/html/default.asp)
17:50:05	59864/59864	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202019%2020:01:59%20GMT	https://www.w3schools.com/html/html_exam.asp	/media/nathan/0062-DBB8/Projects/Python-School/HtmlCss/w3school/www.w3schools.com/html/html_exam.html	(from https://www.w3schools.com/html/default.asp)
17:50:06	63865/63865	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202019%2020:00:51%20GMT	https://www.w3schools.com/html/html_summary.asp	/media/nathan/0062-DBB8/Projects/Python-School/HtmlCss/w3school/www.w3schools.com/html/html_summary.html	(from https://www.w3schools.com/html/default.asp)
17:50:07	66343/66343	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202019%2023:14:41%20GMT	https://www.w3schools.com/html/html_accessibility.asp	/media/nathan/0062-DBB8/Projects/Python-School/HtmlCss/w3school/www.w3schools.com/html/html_accessibility.html	(from https://www.w3schools.com/html/default.asp)
17:50:08	41054/41054	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202019%2019:17:30%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_default	/media/nathan/0062-DBB8/Projects/Python-School/HtmlCss/w3school/www.w3schools.com/html/tryitfb35.html	(from https://www.w3schools.com/html/default.asp)
17:50:09	91406/91406	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202019%2023:49:37%20GMT	https://www.w3schools.com/html/exercise.asp?filename=exercise_html_attributes1	/media/nathan/0062-DBB8/Projects/Python-School/HtmlCss/w3school/www.w3schools.com/html/exercise4b52.html	(from https://www.w3schools.com/html/default.asp)
17:50:10	139699/139699	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202019%2021:04:29%20GMT	https://www.w3schools.com/css/css_examples.asp	/media/nathan/0062-DBB8/Projects/Python-School/HtmlCss/w3school/www.w3schools.com/css/css_examples.html	(from https://www.w3schools.com/html/default.asp)
17:50:11	61522/61522	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202019%2017:21:48%20GMT	https://www.w3schools.com/css/css_intro.asp	/media/nathan/0062-DBB8/Projects/Python-School/HtmlCss/w3school/www.w3schools.com/css/css_intro.html	(from https://www.w3schools.com/css/default.asp)
17:50:12	66045/66045	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202019%2019:53:19%20GMT	https://www.w3schools.com/css/css_syntax.asp	/media/nathan/0062-DBB8/Projects/Python-School/HtmlCss/w3school/www.w3schools.com/css/css_syntax.html	(from https://www.w3schools.com/css/default.asp)
17:50:13	65972/65972	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202019%2020:17:40%20GMT	https://www.w3schools.com/css/css_howto.asp	/media/nathan/0062-DBB8/Projects/Python-School/HtmlCss/w3school/www.w3schools.com/css/css_howto.html	(from https://www.w3schools.com/css/default.asp)
17:50:14	83146/83146	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202019%2021:16:46%20GMT	https://www.w3schools.com/css/css_colors.asp	/media/nathan/0062-DBB8/Projects/Python-School/HtmlCss/w3school/www.w3schools.com/css/css_colors.html	(from https://www.w3schools.com/css/default.asp)
17:50:15	69314/69314	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202019%2020:32:15%20GMT	https://www.w3schools.com/css/css_background.asp	/media/nathan/0062-DBB8/Projects/Python-School/HtmlCss/w3school/www.w3schools.com/css/css_background.html	(from https://www.w3schools.com/css/default.asp)
17:50:16	76412/76412	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202019%2020:33:24%20GMT	https://www.w3schools.com/css/css_border.asp	/media/nathan/0062-DBB8/Projects/Python-School/HtmlCss/w3school/www.w3schools.com/css/css_border.html	(from https://www.w3schools.com/css/default.asp)
17:50:17	67552/67552	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202019%2021:20:34%20GMT	https://www.w3schools.com/css/css_margin.asp	/media/nathan/0062-DBB8/Projects/Python-School/HtmlCss/w3school/www.w3schools.com/css/css_margin.html	(from https://www.w3schools.com/css/default.asp)
17:50:18	67683/67683	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202019%2020:52:23%20GMT	https://www.w3schools.com/css/css_padding.asp	/media/nathan/0062-DBB8/Projects/Python-School/HtmlCss/w3school/www.w3schools.com/css/css_padding.html	(from https://www.w3schools.com/css/default.asp)
17:50:19	65482/65482	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202019%2021:11:43%20GMT	https://www.w3schools.com/css/css_dimension.asp	/media/nathan/0062-DBB8/Projects/Python-School/HtmlCss/w3school/www.w3schools.com/css/css_dimension.html	(from https://www.w3schools.com/css/default.asp)
17:50:20	65448/65448	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202019%2019:54:25%20GMT	https://www.w3schools.com/css/css_boxmodel.asp	/media/nathan/0062-DBB8/Projects/Python-School/HtmlCss/w3school/www.w3schools.com/css/css_boxmodel.html	(from https://www.w3schools.com/css/default.asp)
17:50:21	73458/73458	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202019%2017:07:03%20GMT	https://www.w3schools.com/css/css_outline.asp	/media/nathan/0062-DBB8/Projects/Python-School/HtmlCss/w3school/www.w3schools.com/css/css_outline.html	(from https://www.w3schools.com/css/default.asp)
17:50:22	71351/71351	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202019%2019:55:24%20GMT	https://www.w3schools.com/css/css_text.asp	/media/nathan/0062-DBB8/Projects/Python-School/HtmlCss/w3school/www.w3schools.com/css/css_text.html	(from https://www.w3schools.com/css/default.asp)
17:50:23	70922/70922	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202019%2017:23:38%20GMT	https://www.w3schools.com/css/css_font.asp	/media/nathan/0062-DBB8/Projects/Python-School/HtmlCss/w3school/www.w3schools.com/css/css_font.html	(from https://www.w3schools.com/css/default.asp)
17:50:24	65111/65111	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202019%2023:38:55%20GMT	https://www.w3schools.com/css/css_icons.asp	/media/nathan/0062-DBB8/Projects/Python-School/HtmlCss/w3school/www.w3schools.com/css/css_icons.html	(from https://www.w3schools.com/css/default.asp)
17:50:25	65662/65662	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202019%2020:35:41%20GMT	https://www.w3schools.com/css/css_link.asp	/media/nathan/0062-DBB8/Projects/Python-School/HtmlCss/w3school/www.w3schools.com/css/css_link.html	(from https://www.w3schools.com/css/default.asp)
17:50:26	69596/69596	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202019%2016:37:47%20GMT	https://www.w3schools.com/css/css_list.asp	/media/nathan/0062-DBB8/Projects/Python-School/HtmlCss/w3school/www.w3schools.com/css/css_list.html	(from https://www.w3schools.com/css/default.asp)
17:50:27	75430/75430	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202019%2020:31:01%20GMT	https://www.w3schools.com/css/css_table.asp	/media/nathan/0062-DBB8/Projects/Python-School/HtmlCss/w3school/www.w3schools.com/css/css_table.html	(from https://www.w3schools.com/css/default.asp)
17:50:28	67698/67698	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202019%2021:29:27%20GMT	https://www.w3schools.com/css/css_display_visibility.asp	/media/nathan/0062-DBB8/Projects/Python-School/HtmlCss/w3school/www.w3schools.com/css/css_display_visibility.html	(from https://www.w3schools.com/css/default.asp)
17:50:29	61189/61189	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202019%2021:13:47%20GMT	https://www.w3schools.com/css/css_max-width.asp	/media/nathan/0062-DBB8/Projects/Python-School/HtmlCss/w3school/www.w3schools.com/css/css_max-width.html	(from https://www.w3schools.com/css/default.asp)
17:50:30	71762/71762	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202019%2019:57:48%20GMT	https://www.w3schools.com/css/css_positioning.asp	/media/nathan/0062-DBB8/Projects/Python-School/HtmlCss/w3school/www.w3schools.com/css/css_positioning.html	(from https://www.w3schools.com/css/default.asp)
17:50:31	67952/67952	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Mar%202019%2018:29:56%20GMT	https://www.w3schools.com/css/css_overflow.asp	/media/nathan/0062-DBB8/Projects/Python-School/HtmlCss/w3school/www.w3schools.com/css/css_overflow.html	(from https://www.w3schools.com/css/default.asp)
